Sr_no,DeviceId,TimeSent,DateSent,Receive_Time,Receive_Date,BatteryStatus,ChargingStatus,ChargingSupply,NetworkStatus,date_time_imei,TableTimeStamp,Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Parameter11,Parameter12,Parameter13,Parameter14,Parameter15,Parameter16,Parameter17,Parameter18,Parameter19,Parameter20,Parameter21,Parameter22,Parameter23,Parameter24,Parameter25,Parameter26,Parameter27,Parameter28,Parameter29,Parameter30,Parameter31,Parameter32,Parameter33,Parameter34,Parameter35,Parameter36,Parameter37,Parameter38,Parameter39,Parameter40,Parameter41,Parameter42,Parameter43,Parameter44,Parameter45,Parameter46,Parameter47,Parameter48,Parameter49,Parameter50,Parameter51,Parameter52,Parameter53,Parameter54,Parameter55,Parameter56,Parameter57,Parameter58,Parameter59,Parameter60,Parameter61,Parameter62,Parameter63,Parameter64,Parameter65,Parameter66,Parameter67,Parameter68,Parameter69,Parameter70,Parameter71,Parameter72,Parameter73,Parameter74,Parameter75,Parameter76,Parameter77,Parameter78,Parameter79,Parameter80,Parameter81,Parameter82,Parameter83,Parameter84,Parameter85,Parameter86,Parameter87,Parameter88,Parameter89,Parameter90,Parameter91,Parameter92,Parameter93,Parameter94,Parameter95,Parameter96,Parameter97,Parameter98,Parameter99,Parameter100,Parameter101,Parameter102,Parameter103,Parameter104,Parameter105,Parameter106,Parameter107,Parameter108,Parameter109,Parameter110,Parameter111,Parameter112,Parameter113,Parameter114,Parameter115,Parameter116,Parameter117,Parameter118,Parameter119,Parameter120,Parameter121,Parameter122,Parameter123,Parameter124,Parameter125,Parameter126,Parameter127,Parameter128,Parameter129,Parameter130,Parameter131,Parameter132,Parameter133,Parameter134,Parameter135,Parameter136,Parameter137,Parameter138,Parameter139,Parameter140,Parameter141,Parameter142,Parameter143,Parameter144,Parameter145,Parameter146,Parameter147,Parameter148,Parameter149,Parameter150,Parameter151,Parameter152,Parameter153,Parameter154,Parameter155,Parameter156,Parameter157,Parameter158,Parameter159,Parameter160,Parameter161,Parameter162,Parameter163,Parameter164,Parameter165,Parameter166,Parameter167,Parameter168,Parameter169,Parameter170,Parameter171,Parameter172,Parameter173,Parameter174,Parameter175,Parameter176
135961,200011512628130,13:40:00,2019-09-21,13:41:00,2019-09-21,4,1,1,3,"2019-9-21 13:40:0 200011512628130","2019-09-21 13:40:00",-5.1,5.2,17.1,24,232,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.3,32.5,15.6,23,228,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135962,200011512628130,13:42:00,2019-09-21,13:43:00,2019-09-21,4,1,1,3,"2019-9-21 13:42:0 200011512628130","2019-09-21 13:42:00",-5,5.1,16.9,24,232,0,0,0,0,0,1,1,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.4,32.5,15.1,23,229,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135963,200011512628130,13:44:00,2019-09-21,13:45:01,2019-09-21,4,1,1,3,"2019-9-21 13:44:0 200011512628130","2019-09-21 13:44:00",-5.1,4.5,16.8,24,232,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.4,32.5,14.8,23,228,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135964,200011512628130,13:46:00,2019-09-21,13:47:00,2019-09-21,4,1,1,3,"2019-9-21 13:46:0 200011512628130","2019-09-21 13:46:00",-5.2,4.9,16.8,24,231,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.3,32.4,14.5,23,228,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135965,200011512628130,13:48:00,2019-09-21,13:49:00,2019-09-21,4,1,1,3,"2019-9-21 13:48:0 200011512628130","2019-09-21 13:48:00",-5.1,5.1,16.7,24,231,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.3,32.4,14.2,23,226,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135966,200011512628130,13:50:00,2019-09-21,13:51:01,2019-09-21,4,1,1,3,"2019-9-21 13:50:0 200011512628130","2019-09-21 13:50:00",-5,5.1,16.7,24,232,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.3,32.4,14,23,227,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135967,200011512628130,13:52:00,2019-09-21,13:52:55,2019-09-21,4,1,1,3,"2019-9-21 13:52:0 200011512628130","2019-09-21 13:52:00",-5,5.2,16.7,24,233,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.4,32.4,13.8,23,228,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135968,200011512628130,13:54:00,2019-09-21,13:54:55,2019-09-21,4,1,1,3,"2019-9-21 13:54:0 200011512628130","2019-09-21 13:54:00",-5.2,5.2,16.6,24,232,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.3,32.4,13.7,23,227,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135969,200011512628130,13:56:00,2019-09-21,13:57:00,2019-09-21,4,1,1,3,"2019-9-21 13:56:0 200011512628130","2019-09-21 13:56:00",-5.1,5.2,16.5,24,232,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.4,32.4,13.5,23,227,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135970,200011512628130,13:58:00,2019-09-21,13:59:00,2019-09-21,4,1,1,3,"2019-9-21 13:58:0 200011512628130","2019-09-21 13:58:00",-5,4.7,16.5,24,232,0,0,0,0,0,1,1,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.2,32.3,13.4,23,229,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135971,200011512628130,14:00:00,2019-09-21,14:01:00,2019-09-21,4,1,1,3,"2019-9-21 14:0:0 200011512628130","2019-09-21 14:00:00",-5,4.7,16.5,24,234,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.4,32.3,13.3,23,229,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135972,200011512628130,14:02:00,2019-09-21,14:03:00,2019-09-21,4,1,1,3,"2019-9-21 14:2:0 200011512628130","2019-09-21 14:02:00",-5.2,4.9,16.6,24,234,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.2,32.3,13.3,23,230,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135973,200011512628130,14:04:00,2019-09-21,14:05:00,2019-09-21,4,1,1,3,"2019-9-21 14:4:0 200011512628130","2019-09-21 14:04:00",-5.1,5,16.5,24,233,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.4,32.2,13.2,23,225,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135974,200011512628130,14:06:00,2019-09-21,14:07:00,2019-09-21,4,1,1,3,"2019-9-21 14:6:0 200011512628130","2019-09-21 14:06:00",-5.2,5.1,16.6,24,233,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,1,2,16,16,1,1,1,0,-5.2,32.2,13.2,23,225,0,0,0,0,0,0,0,0,0,0,0,763,2,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135975,200011512628130,14:08:00,2019-09-21,14:09:00,2019-09-21,4,1,1,3,"2019-9-21 14:8:0 200011512628130","2019-09-21 14:08:00",-5,5.3,16.6,24,0,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.3,32.2,13.2,23,0,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135976,200011512628130,14:10:00,2019-09-21,14:11:01,2019-09-21,4,1,1,3,"2019-9-21 14:10:0 200011512628130","2019-09-21 14:10:00",-5,5.3,16.7,24,229,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.4,32.2,13.1,23,223,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135977,200011512628130,14:12:00,2019-09-21,14:12:56,2019-09-21,4,1,1,3,"2019-9-21 14:12:0 200011512628130","2019-09-21 14:12:00",-5.1,5.3,16.7,24,228,0,0,0,0,0,1,1,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.3,32.2,13.1,23,223,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135978,200011512628130,14:14:00,2019-09-21,14:16:56,2019-09-21,4,1,1,3,"2019-9-21 14:14:0 200011512628130","2019-09-21 14:14:00",-5.2,4.6,16.7,24,234,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.3,32.3,13.2,23,224,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135979,200011512628130,14:16:00,2019-09-21,14:17:06,2019-09-21,4,1,1,3,"2019-9-21 14:16:0 200011512628130","2019-09-21 14:16:00",-5.2,4.9,16.8,24,233,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.4,32.3,13.2,23,224,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135980,200011512628130,14:18:00,2019-09-21,14:19:00,2019-09-21,4,1,1,4,"2019-9-21 14:18:0 200011512628130","2019-09-21 14:18:00",-5.2,5.1,16.7,24,233,0,0,0,0,0,0,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.2,32.3,13.3,23,223,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135981,200011512628130,14:20:00,2019-09-21,14:20:56,2019-09-21,4,1,1,4,"2019-9-21 14:20:0 200011512628130","2019-09-21 14:20:00",-5.1,5,16.7,24,231,0,0,0,0,0,1,1,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.3,32.3,13.3,23,223,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135982,200011512628130,14:22:00,2019-09-21,14:22:56,2019-09-21,4,1,1,4,"2019-9-21 14:22:0 200011512628130","2019-09-21 14:22:00",-5,4.7,16.7,24,233,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.3,32.2,13.3,23,224,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135983,200011512628130,14:24:00,2019-09-21,14:24:56,2019-09-21,4,1,1,4,"2019-9-21 14:24:0 200011512628130","2019-09-21 14:24:00",-5,5,16.7,24,231,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.3,32.2,13.3,23,224,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135984,200011512628130,14:26:00,2019-09-21,14:26:56,2019-09-21,4,1,1,4,"2019-9-21 14:26:0 200011512628130","2019-09-21 14:26:00",-5.1,5.2,16.7,24,228,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.4,32.2,13.3,23,225,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135985,200011512628130,14:28:00,2019-09-21,14:28:56,2019-09-21,4,1,1,4,"2019-9-21 14:28:0 200011512628130","2019-09-21 14:28:00",-5,5.3,16.7,24,230,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.3,32.2,13.4,23,226,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135986,200011512628130,14:30:00,2019-09-21,14:30:56,2019-09-21,4,1,1,4,"2019-9-21 14:30:0 200011512628130","2019-09-21 14:30:00",-5.1,5.6,16.7,24,230,0,0,0,0,0,1,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5.4,32.2,13.4,23,227,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135987,200011512628130,14:32:00,2019-09-21,14:32:56,2019-09-21,4,1,1,4,"2019-9-21 14:32:0 200011512628130","2019-09-21 14:32:00",-4.8,13.1,16.9,24,230,0,0,0,0,0,1,1,1,0,1,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5,32.2,13.5,23,227,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135988,200011512628130,14:34:00,2019-09-21,14:34:56,2019-09-21,4,1,1,3,"2019-9-21 14:34:0 200011512628130","2019-09-21 14:34:00",-4.7,13.6,17.1,24,232,0,0,0,0,0,0,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-4.7,32.2,13.8,23,226,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135989,200011512628130,14:36:00,2019-09-21,14:36:56,2019-09-21,4,1,1,4,"2019-9-21 14:36:0 200011512628130","2019-09-21 14:36:00",-4.7,13.9,17.1,24,232,0,0,0,0,0,0,0,0,0,0,0,1382,1,1,1,2,16,16,1,1,1,1,0,-5,32.2,13.9,23,226,0,0,0,0,0,0,0,0,0,0,0,763,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
